TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain
3003877,0,442718,75.465,C,15885,545.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
3003878,0,442725,35.95,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,1.0,anonymous.com,
3003879,0,442727,107.95,W,7585,553.0,150.0,visa,226.0,credit,325.0,87.0,11.0,gmail.com,
3003880,0,442737,22.355,C,15885,545.0,185.0,visa,138.0,debit,130.0,60.0,,gmail.com,gmail.com
3003881,0,442748,60.0,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,,,
3003882,0,442761,45.0,H,3891,170.0,150.0,mastercard,102.0,credit,299.0,87.0,,yahoo.com,yahoo.com
3003883,0,442763,227.56,W,7585,553.0,150.0,visa,226.0,credit,158.0,87.0,,gmail.com,
3003884,0,442778,88.95,W,7815,161.0,150.0,mastercard,117.0,debit,123.0,87.0,47.0,,
3003885,0,442812,171.0,W,18095,243.0,150.0,visa,226.0,debit,387.0,87.0,2.0,aol.com,
3003886,0,442832,35.527,C,16136,204.0,185.0,visa,138.0,debit,161.0,60.0,,gmail.com,gmail.com
3003887,0,442869,100.0,W,6718,555.0,150.0,visa,226.0,debit,110.0,87.0,1.0,,
3003888,0,442869,39.63,W,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,,yahoo.com,
3003889,0,442896,40.0,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,,att.net,
3003890,0,442906,1094.0,W,7826,481.0,150.0,mastercard,224.0,debit,325.0,87.0,,anonymous.com,
3003891,0,442963,12.97,W,2884,490.0,150.0,visa,226.0,debit,264.0,87.0,,gmail.com,
3003892,0,442964,15.0,W,7919,194.0,150.0,mastercard,202.0,debit,204.0,87.0,7.0,gmail.com,
3003893,0,443021,63.97,W,11130,310.0,150.0,mastercard,224.0,debit,272.0,87.0,6.0,,
3003894,0,443029,317.5,W,7834,555.0,150.0,visa,226.0,debit,184.0,87.0,,yahoo.com,
3003895,0,443106,171.0,W,6816,464.0,150.0,visa,226.0,debit,272.0,87.0,16.0,gmail.com,
3003896,0,443136,47.95,W,13719,555.0,150.0,visa,226.0,debit,272.0,87.0,3.0,gmail.com,
3003897,0,443141,49.0,W,15497,490.0,150.0,visa,226.0,debit,337.0,87.0,,gmail.com,
3003898,0,443163,64.649,C,10568,204.0,185.0,visa,226.0,credit,391.0,60.0,,hotmail.com,hotmail.com
3003899,0,443191,104.46,W,7856,555.0,150.0,visa,226.0,debit,110.0,87.0,,comcast.net,
3003900,0,443199,25.0,W,2803,100.0,150.0,visa,226.0,debit,204.0,87.0,8.0,yahoo.com,
3003901,0,443254,100.0,W,7676,512.0,150.0,visa,226.0,debit,512.0,87.0,,,
3003902,0,443303,57.95,W,17286,100.0,150.0,visa,226.0,credit,324.0,87.0,,aol.com,
3003903,0,443309,20.0,W,9400,111.0,150.0,mastercard,224.0,debit,315.0,87.0,,gmail.com,
3003904,0,443353,35.527,C,16136,204.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
3003905,0,443355,44.0,W,3266,555.0,150.0,visa,226.0,credit,337.0,87.0,5.0,aol.com,
3003906,0,443370,50.0,H,5147,555.0,150.0,mastercard,117.0,debit,181.0,87.0,,yahoo.com,
3003907,0,443379,50.0,H,16659,170.0,150.0,visa,226.0,credit,469.0,87.0,,gmail.com,gmail.com
3003908,0,443395,117.0,W,1893,514.0,150.0,mastercard,224.0,credit,181.0,87.0,29.0,,
3003909,0,443414,45.859,C,14543,500.0,185.0,mastercard,224.0,credit,130.0,60.0,,hotmail.com,hotmail.com
3003910,0,443423,554.0,W,15735,350.0,150.0,visa,226.0,debit,272.0,87.0,30.0,yahoo.com,
3003911,0,443424,664.0,W,7826,481.0,150.0,mastercard,224.0,debit,325.0,87.0,,anonymous.com,
3003912,0,443456,664.0,W,2744,490.0,150.0,visa,195.0,debit,387.0,87.0,5.0,gmail.com,
3003913,0,443468,117.0,W,7676,512.0,150.0,visa,226.0,debit,512.0,87.0,15.0,,
3003914,0,443490,38.91,C,15885,545.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
3003915,0,443495,107.95,W,12970,,150.0,visa,166.0,debit,264.0,87.0,687.0,yahoo.com,
3003916,0,443510,120.95,W,6598,111.0,150.0,mastercard,195.0,debit,264.0,87.0,,gmail.com,
3003917,0,443518,97.0,W,3055,474.0,150.0,mastercard,224.0,debit,512.0,87.0,,,
3003918,0,443520,35.527,C,16136,204.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
3003919,0,443553,48.95,W,2979,298.0,150.0,visa,226.0,debit,441.0,87.0,4.0,gmail.com,
3003920,0,443573,45.859,C,14543,500.0,185.0,mastercard,224.0,credit,130.0,60.0,,hotmail.com,hotmail.com
3003921,0,443601,226.0,W,7676,512.0,150.0,visa,226.0,debit,420.0,87.0,12.0,yahoo.com,
3003922,0,443634,28.47,W,14111,543.0,150.0,mastercard,117.0,debit,444.0,87.0,2.0,gmail.com,
3003923,0,443636,85.0,W,17400,174.0,150.0,visa,226.0,debit,123.0,87.0,,hotmail.com,
3003924,0,443650,59.0,W,2781,,150.0,visa,166.0,debit,264.0,87.0,5.0,gmail.com,
3003925,0,443668,38.427,C,7807,555.0,146.0,mastercard,190.0,credit,333.0,16.0,,hotmail.com,hotmail.com
3003926,0,443693,70.691,C,16136,204.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
3003927,0,443718,107.95,W,13307,428.0,150.0,visa,166.0,debit,272.0,87.0,29.0,hotmail.com,
3003928,0,443748,200.0,W,14540,276.0,150.0,visa,226.0,debit,191.0,87.0,,gmail.com,
3003929,0,443758,139.95,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,,
3003930,0,443772,335.0,W,7585,553.0,150.0,visa,226.0,credit,325.0,87.0,0.0,aol.com,
3003931,0,443790,171.0,W,1444,490.0,150.0,visa,166.0,debit,325.0,87.0,44.0,ymail.com,
3003932,0,443802,25.95,W,14259,111.0,150.0,visa,226.0,debit,330.0,87.0,,gmail.com,
3003933,0,443835,100.0,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,yahoo.com,
3003934,0,443846,300.0,W,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,,,
3003935,0,443850,50.0,H,10313,258.0,150.0,visa,226.0,debit,469.0,87.0,,gmail.com,
3003936,0,443868,107.95,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,31.0,yahoo.com,
3003937,0,443881,57.95,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,11.0,anonymous.com,
3003938,0,443884,50.0,W,1893,514.0,150.0,mastercard,224.0,credit,226.0,87.0,,gmail.com,
3003939,0,443893,500.0,W,7653,216.0,150.0,visa,226.0,credit,444.0,87.0,9.0,anonymous.com,
3003940,0,443907,50.0,H,10313,258.0,150.0,visa,226.0,debit,469.0,87.0,,gmail.com,
3003941,0,443909,50.0,W,13249,111.0,150.0,visa,226.0,debit,264.0,87.0,,aol.com,
3003942,0,443925,106.49,W,10493,455.0,150.0,mastercard,166.0,debit,299.0,87.0,13.0,gmail.com,
3003943,0,443939,47.95,W,13810,194.0,150.0,mastercard,202.0,debit,203.0,87.0,,gmail.com,
3003944,0,443953,35.527,C,16136,204.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
3003945,0,443975,49.0,W,12686,215.0,150.0,visa,226.0,debit,264.0,87.0,71.0,gmail.com,
3003946,0,443984,57.95,W,3821,111.0,150.0,mastercard,219.0,credit,315.0,87.0,1.0,gmail.com,
3003947,0,444015,104.47,W,2803,100.0,150.0,visa,226.0,debit,184.0,87.0,,,
3003948,0,444030,40.0,W,9500,321.0,150.0,visa,226.0,debit,231.0,87.0,,aol.com,
3003949,0,444048,21.0,W,11151,307.0,150.0,visa,226.0,debit,315.0,87.0,0.0,yahoo.com,
3003950,0,444049,52.95,W,1444,490.0,150.0,visa,166.0,debit,325.0,87.0,9.0,,
3003951,0,444073,60.0,W,8528,215.0,150.0,visa,226.0,debit,191.0,87.0,,att.net,
3003952,0,444077,47.95,W,7919,194.0,150.0,mastercard,202.0,debit,315.0,87.0,0.0,,
3003953,0,444096,100.0,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,yahoo.com,
3003954,0,444187,100.0,W,5454,532.0,150.0,mastercard,224.0,debit,485.0,87.0,,yahoo.com,
3003955,0,444239,50.0,W,1749,543.0,150.0,mastercard,117.0,debit,204.0,87.0,,yahoo.com,
3003956,0,444246,57.95,W,14201,555.0,150.0,visa,226.0,debit,123.0,87.0,11.0,yahoo.com,
3003957,0,444307,107.95,W,3178,490.0,150.0,visa,226.0,debit,387.0,87.0,3.0,anonymous.com,
3003958,0,444321,50.0,H,16509,390.0,150.0,mastercard,224.0,debit,264.0,87.0,,hotmail.com,
3003959,0,444329,57.95,W,1893,514.0,150.0,mastercard,224.0,credit,226.0,87.0,151.0,gmail.com,
3003960,0,444381,31.298,C,5458,266.0,185.0,mastercard,224.0,credit,496.0,60.0,,hotmail.com,hotmail.com
3003961,0,444409,35.527,C,16136,204.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
3003962,0,444452,59.0,W,1749,543.0,150.0,mastercard,117.0,debit,204.0,87.0,669.0,yahoo.com,
3003963,0,444467,31.298,C,5458,266.0,185.0,mastercard,224.0,credit,496.0,60.0,,hotmail.com,hotmail.com
3003964,0,444469,150.0,W,16632,215.0,150.0,mastercard,166.0,debit,181.0,87.0,,,
3003965,0,444470,445.0,W,8501,111.0,150.0,visa,226.0,credit,220.0,87.0,2100.0,hotmail.com,
3003966,0,444517,75.0,H,6019,583.0,150.0,visa,226.0,credit,123.0,87.0,,yahoo.com,
3003967,0,444538,35.527,C,16136,204.0,185.0,visa,138.0,debit,161.0,60.0,,gmail.com,gmail.com
3003968,0,444547,200.0,H,18215,111.0,150.0,visa,226.0,debit,264.0,87.0,,ymail.com,
3003969,0,444551,75.0,H,6019,583.0,150.0,visa,226.0,credit,123.0,87.0,,yahoo.com,
3003970,0,444589,200.0,H,18215,111.0,150.0,visa,226.0,debit,264.0,87.0,,ymail.com,
3003971,0,444592,311.95,W,1342,514.0,150.0,mastercard,224.0,debit,325.0,87.0,12.0,hotmail.com,
3003972,0,444602,26.5,W,1690,516.0,150.0,mastercard,224.0,debit,310.0,87.0,129.0,gmail.com,
3003973,0,444608,45.859,C,14543,500.0,185.0,mastercard,224.0,credit,130.0,60.0,,hotmail.com,hotmail.com
3003974,0,444635,25.0,H,12544,321.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
3003975,0,444654,159.95,W,2721,421.0,150.0,visa,226.0,debit,310.0,87.0,2.0,,
3003976,0,444704,20.0,H,7170,514.0,150.0,mastercard,224.0,debit,325.0,87.0,,anonymous.com,
3003977,0,444722,45.859,C,17782,408.0,185.0,visa,226.0,debit,130.0,60.0,,hotmail.com,hotmail.com
3003978,0,444750,100.0,H,10486,514.0,150.0,mastercard,219.0,credit,205.0,87.0,,anonymous.com,
3003979,0,444761,65.0,H,5222,111.0,150.0,visa,195.0,credit,512.0,87.0,,gmail.com,
3003980,1,444772,100.0,R,9913,111.0,150.0,visa,195.0,debit,330.0,87.0,,gmail.com,gmail.com
3003981,0,444783,43.95,W,15981,555.0,150.0,visa,226.0,debit,191.0,87.0,7.0,yahoo.com,
3003982,0,444795,30.0,W,9750,275.0,150.0,mastercard,224.0,debit,315.0,87.0,,anonymous.com,
3003983,0,444801,15.0,S,14479,387.0,150.0,visa,226.0,credit,184.0,87.0,,,gmail.com
3003984,0,444818,25.135,C,16040,351.0,106.0,visa,226.0,debit,465.0,60.0,,gmail.com,gmail.com
3003985,0,444822,100.0,H,1893,514.0,150.0,mastercard,224.0,credit,143.0,87.0,,yahoo.com,
3003986,0,444824,159.95,W,16632,215.0,150.0,mastercard,166.0,debit,181.0,87.0,0.0,,
3003987,0,444838,425.0,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,5.0,gmail.com,
3003988,0,444845,45.0,W,3281,555.0,150.0,visa,226.0,debit,272.0,87.0,,yahoo.com,
3003989,0,444884,25.135,C,12170,555.0,106.0,visa,137.0,debit,465.0,60.0,,hotmail.fr,hotmail.fr
3003990,0,444884,424.95,W,10616,583.0,150.0,visa,226.0,credit,264.0,87.0,,yahoo.com,
3003991,0,444886,31.95,W,18018,452.0,150.0,mastercard,117.0,debit,264.0,87.0,241.0,gmail.com,
3003992,0,444891,20.0,H,8695,170.0,150.0,visa,226.0,credit,264.0,87.0,,outlook.com,
3003993,0,444927,31.298,C,9026,545.0,185.0,visa,137.0,credit,,,,hotmail.com,hotmail.com
3003994,0,444933,152.742,C,3154,408.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com
3003995,0,444949,48.95,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,gmail.com,
3003996,0,444951,35.527,C,16136,204.0,185.0,visa,138.0,debit,161.0,60.0,,gmail.com,gmail.com
3003997,0,444964,107.95,W,1767,543.0,150.0,mastercard,224.0,debit,264.0,87.0,12.0,,
3003998,0,444965,35.95,W,2884,490.0,150.0,visa,226.0,debit,310.0,87.0,2.0,gmail.com,
3003999,0,444971,40.0,H,3673,585.0,150.0,visa,226.0,credit,181.0,87.0,,comcast.net,comcast.net
3004000,0,444987,200.0,H,3682,264.0,150.0,visa,162.0,credit,420.0,87.0,,yahoo.com,
3004001,0,444988,40.0,H,15316,252.0,150.0,visa,226.0,debit,184.0,87.0,,gmail.com,hotmail.com
3004002,0,445000,75.162,C,9633,296.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
3004003,0,445029,31.298,C,9026,545.0,185.0,visa,137.0,credit,496.0,60.0,,hotmail.com,hotmail.com
3004004,1,445041,100.0,R,2917,490.0,150.0,visa,195.0,debit,512.0,87.0,,gmail.com,gmail.com
3004005,0,445116,100.0,W,15484,418.0,150.0,visa,226.0,debit,299.0,87.0,,,
3004006,0,445122,44.5,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,10.0,,
3004007,0,445219,139.95,W,7505,175.0,150.0,visa,226.0,debit,264.0,87.0,6.0,,
3004008,0,445277,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,304.0,60.0,,gmail.com,gmail.com
3004009,1,445292,473.0,W,11862,562.0,150.0,visa,226.0,credit,299.0,87.0,2.0,me.com,
3004010,0,445292,50.0,H,2455,321.0,150.0,visa,226.0,credit,444.0,87.0,,hotmail.com,hotmail.com
3004011,0,445373,261.95,W,1804,161.0,150.0,mastercard,117.0,debit,269.0,87.0,10.0,anonymous.com,
3004012,0,445389,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004013,0,445403,58.95,W,9480,170.0,150.0,visa,226.0,debit,205.0,87.0,,gmail.com,
3004014,0,445403,213.0,W,15651,417.0,150.0,visa,226.0,debit,126.0,87.0,78.0,aol.com,
3004015,0,445408,169.95,W,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,5.0,anonymous.com,
3004016,0,445429,35.527,C,16136,204.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
3004017,0,445504,149.95,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
3004018,0,445516,67.067,C,10876,104.0,185.0,visa,137.0,credit,,,,hotmail.com,hotmail.com
3004019,0,445557,100.0,W,3508,514.0,150.0,mastercard,224.0,debit,494.0,87.0,,yahoo.com,
3004020,0,445593,35.527,C,16136,204.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
3004021,0,445595,117.0,W,2803,100.0,150.0,visa,226.0,debit,272.0,87.0,5.0,,
3004022,0,445599,15.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,12.0,gmail.com,
3004023,0,445602,48.95,W,10856,268.0,150.0,visa,166.0,debit,315.0,87.0,,yahoo.com,
3004024,0,445647,67.067,C,5365,177.0,185.0,mastercard,224.0,credit,,,,hotmail.com,hotmail.com
3004025,0,445654,87.95,W,9500,321.0,150.0,visa,226.0,debit,433.0,87.0,,gmail.com,
3004026,0,445675,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004027,0,445689,59.0,W,16560,476.0,150.0,visa,166.0,debit,204.0,87.0,20.0,gmail.com,
3004028,0,445695,200.0,H,18215,111.0,150.0,visa,226.0,debit,264.0,87.0,,ymail.com,
3004029,0,445755,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004030,0,445769,50.0,H,11162,346.0,150.0,mastercard,224.0,debit,299.0,87.0,,yahoo.com,
3004031,0,445785,40.95,W,10856,268.0,150.0,visa,166.0,debit,315.0,87.0,,yahoo.com,
3004032,0,445792,70.0,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,yahoo.com,
3004033,0,445805,250.0,R,2419,111.0,150.0,visa,195.0,debit,310.0,87.0,,gmail.com,anonymous.com
3004034,0,445811,100.0,H,14998,562.0,150.0,mastercard,219.0,credit,177.0,87.0,,gmail.com,
3004035,0,445816,40.0,H,6019,583.0,150.0,visa,226.0,credit,315.0,87.0,,yahoo.com,yahoo.com
3004036,0,445830,844.95,W,16659,170.0,150.0,visa,226.0,credit,110.0,87.0,585.0,yahoo.com,
3004037,0,445833,57.0,W,2157,111.0,150.0,visa,226.0,debit,325.0,87.0,29.0,,
3004038,0,445850,600.0,R,5909,399.0,150.0,american express,150.0,credit,264.0,87.0,,anonymous.com,anonymous.com
3004039,0,445852,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004040,0,445895,100.0,W,10787,555.0,150.0,visa,226.0,debit,330.0,87.0,,gmail.com,
3004041,0,445913,25.95,W,1039,391.0,150.0,visa,166.0,debit,123.0,87.0,,gmail.com,
3004042,0,445924,600.0,R,5909,399.0,150.0,american express,150.0,credit,264.0,87.0,,anonymous.com,anonymous.com
3004043,0,445929,44.0,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,,bellsouth.net,
3004044,0,445960,200.0,W,14203,287.0,150.0,mastercard,102.0,credit,299.0,87.0,,aol.com,
3004045,0,445974,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,304.0,60.0,,hotmail.com,hotmail.com
3004046,0,445988,159.95,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,8.0,gmail.com,
3004047,0,445995,600.0,R,5909,399.0,150.0,american express,150.0,credit,264.0,87.0,,anonymous.com,anonymous.com
3004048,0,446032,400.0,W,9323,111.0,150.0,visa,226.0,debit,191.0,87.0,,charter.net,
3004049,0,446118,11.963,C,9633,296.0,185.0,visa,138.0,debit,,,,outlook.com,outlook.com
3004050,0,446143,50.0,H,2616,327.0,150.0,discover,102.0,credit,177.0,87.0,,charter.net,
3004051,0,446176,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004052,0,446215,50.0,H,11919,170.0,150.0,mastercard,224.0,debit,325.0,87.0,,yahoo.com,gmail.com
3004053,0,446219,36.25,W,9339,321.0,150.0,visa,226.0,debit,158.0,87.0,4.0,anonymous.com,
3004054,0,446236,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004055,0,446238,27.31,C,9026,545.0,185.0,visa,137.0,credit,167.0,60.0,,yahoo.com,yahoo.com
3004056,0,446245,100.0,W,10948,215.0,150.0,visa,226.0,debit,433.0,87.0,0.0,gmail.com,
3004057,0,446272,100.0,S,9305,399.0,150.0,american express,137.0,credit,337.0,87.0,,,aol.com
3004058,0,446283,50.0,W,3579,554.0,150.0,mastercard,224.0,debit,330.0,87.0,,yahoo.com,
3004059,0,446287,100.0,R,4146,399.0,150.0,american express,137.0,credit,343.0,87.0,,gmail.com,gmail.com
3004060,0,446344,75.0,H,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
3004061,0,446344,47.95,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,0.0,anonymous.com,
3004062,0,446386,49.0,W,16560,476.0,150.0,visa,166.0,debit,472.0,87.0,,,
3004063,0,446396,160.95,W,15678,111.0,150.0,mastercard,224.0,debit,143.0,87.0,5.0,,
3004064,0,446437,92.0,W,2884,490.0,150.0,visa,226.0,debit,299.0,87.0,4.0,gmail.com,
3004065,0,446440,60.0,H,10486,514.0,150.0,mastercard,219.0,credit,231.0,87.0,,gmail.com,
3004066,0,446450,200.0,H,9455,567.0,150.0,visa,226.0,credit,337.0,87.0,,gmail.com,gmail.com
3004067,0,446458,107.95,W,2803,100.0,150.0,visa,226.0,debit,337.0,87.0,,gmail.com,
3004068,0,446465,200.0,H,10616,583.0,150.0,visa,226.0,credit,325.0,87.0,,gmail.com,
3004069,0,446466,53.95,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
3004070,0,446471,1575.5,W,10075,514.0,150.0,mastercard,224.0,debit,315.0,87.0,,anonymous.com,
3004071,0,446516,100.0,W,14128,170.0,150.0,mastercard,219.0,credit,325.0,87.0,,aol.com,
3004072,0,446546,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004073,0,446548,100.0,S,15066,170.0,150.0,mastercard,102.0,credit,330.0,87.0,,,ptd.net
3004074,0,446566,107.95,W,7676,512.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
3004075,0,446594,107.95,W,7835,361.0,150.0,visa,226.0,debit,472.0,87.0,,aol.com,
3004076,0,446622,50.0,H,10616,583.0,150.0,visa,226.0,credit,325.0,87.0,,gmail.com,
3004077,0,446676,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004078,0,446677,100.0,W,13836,532.0,150.0,mastercard,224.0,debit,177.0,87.0,,yahoo.com,
3004079,0,446680,107.95,W,2803,100.0,150.0,visa,226.0,debit,337.0,87.0,,gmail.com,
3004080,0,446692,308.5,W,8913,555.0,150.0,visa,166.0,debit,387.0,87.0,19.0,,
3004081,0,446730,150.0,W,6773,283.0,150.0,mastercard,224.0,debit,264.0,87.0,,aol.com,
3004082,0,446743,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004083,0,446754,83.97,W,15627,239.0,150.0,mastercard,224.0,debit,330.0,87.0,8.0,,
3004084,0,446777,40.0,W,6054,327.0,150.0,discover,,credit,448.0,87.0,5.0,yahoo.com,
3004085,0,446809,335.0,W,7919,194.0,150.0,mastercard,202.0,debit,315.0,87.0,17.0,,
3004086,0,446829,50.0,H,6019,583.0,150.0,visa,226.0,credit,126.0,87.0,,hotmail.com,
3004087,0,446846,102.0,W,15066,170.0,150.0,mastercard,102.0,credit,444.0,87.0,0.0,hotmail.com,
3004088,0,446850,15.95,W,5033,269.0,150.0,mastercard,224.0,debit,264.0,87.0,16.0,,
3004089,0,446875,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
3004090,0,446891,269.95,W,16255,470.0,150.0,mastercard,137.0,credit,299.0,87.0,4.0,hotmail.com,
3004091,0,446907,250.0,R,6019,583.0,150.0,visa,226.0,credit,337.0,87.0,,anonymous.com,anonymous.com
3004092,0,446932,35.527,C,16136,204.0,185.0,visa,138.0,debit,,,,anonymous.com,anonymous.com
3004093,0,447002,25.95,W,10190,225.0,150.0,mastercard,224.0,debit,308.0,87.0,,gmail.com,
3004094,0,447011,237.85,W,2616,,150.0,discover,102.0,credit,123.0,87.0,18.0,icloud.com,
3004095,0,447016,37.098,C,10645,555.0,146.0,visa,226.0,credit,261.0,16.0,,web.de,web.de
3004096,0,447076,125.0,R,3337,196.0,150.0,visa,226.0,debit,299.0,87.0,,gmail.com,gmail.com
3004097,0,447086,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,399.0,60.0,,hotmail.com,hotmail.com
3004098,0,447155,445.0,W,8501,111.0,150.0,visa,226.0,credit,220.0,87.0,2100.0,hotmail.com,
3004099,0,447155,125.0,R,3337,196.0,150.0,visa,226.0,debit,299.0,87.0,,gmail.com,gmail.com
3004100,0,447213,75.0,H,13526,529.0,150.0,visa,162.0,credit,177.0,87.0,,gmail.com,
3004101,0,447245,117.0,W,12501,490.0,150.0,visa,226.0,debit,272.0,87.0,60.0,gmail.com,
3004102,0,447284,50.0,W,7676,512.0,150.0,visa,226.0,debit,194.0,87.0,,,
3004103,0,447344,20.0,H,15773,226.0,150.0,mastercard,102.0,credit,472.0,87.0,,hotmail.com,
3004104,0,447350,15.0,H,5751,556.0,150.0,mastercard,224.0,debit,315.0,87.0,,gmail.com,
3004105,0,447360,97.95,W,13307,428.0,150.0,visa,166.0,debit,204.0,87.0,4.0,icloud.com,
3004106,0,447362,107.95,W,9400,111.0,150.0,mastercard,224.0,debit,315.0,87.0,5.0,yahoo.com,
3004107,0,447372,317.5,W,1724,583.0,150.0,visa,226.0,credit,184.0,87.0,30.0,gmail.com,
3004108,0,447376,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,399.0,60.0,,hotmail.com,hotmail.com
3004109,0,447378,25.0,W,8117,490.0,150.0,visa,226.0,debit,315.0,87.0,7.0,gmail.com,
3004110,0,447379,300.0,W,9323,111.0,150.0,visa,226.0,debit,191.0,87.0,,charter.net,
3004111,0,447408,491.95,W,2478,320.0,150.0,mastercard,224.0,credit,264.0,87.0,1.0,,
3004112,0,447429,29.0,W,7919,194.0,150.0,mastercard,202.0,debit,433.0,87.0,5.0,,
3004113,0,447438,48.95,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,,yahoo.com,
3004114,0,447456,72.95,W,10057,225.0,150.0,mastercard,224.0,debit,315.0,87.0,3.0,yahoo.com,
3004115,0,447484,45.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,114.0,yahoo.com,
3004116,0,447506,57.95,W,14502,191.0,150.0,visa,226.0,debit,436.0,87.0,,yahoo.com,
3004117,0,447516,49.242,C,9633,296.0,185.0,visa,138.0,debit,465.0,60.0,,hotmail.com,hotmail.com
3004118,0,447551,445.0,W,13623,585.0,150.0,visa,226.0,debit,498.0,87.0,0.0,,
3004119,0,447576,317.5,W,1724,583.0,150.0,visa,226.0,credit,225.0,87.0,,gmail.com,
3004120,0,447582,27.44,W,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,18.0,,
3004121,0,447598,59.634,C,13832,375.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com
3004122,0,447671,25.0,H,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,,cox.net,
3004123,0,447697,226.0,W,10854,593.0,150.0,visa,226.0,debit,485.0,87.0,1127.0,yahoo.com,
3004124,0,447722,171.0,W,12133,111.0,150.0,mastercard,195.0,credit,325.0,87.0,5.0,gmail.com,
3004125,0,447759,300.0,W,5567,583.0,150.0,visa,226.0,credit,205.0,87.0,,cox.net,
3004126,0,447834,317.5,W,8113,160.0,150.0,visa,226.0,debit,225.0,87.0,1486.0,gmail.com,
3004127,0,447853,27.189,C,2066,555.0,131.0,mastercard,224.0,credit,164.0,15.0,,gmail.com,gmail.com
3004128,0,447996,600.0,R,18372,390.0,150.0,mastercard,195.0,debit,264.0,87.0,,yahoo.com,yahoo.com
3004129,0,448001,10.634,C,15885,545.0,185.0,visa,138.0,debit,465.0,60.0,,gmail.com,gmail.com
3004130,0,448004,114.194,C,15004,375.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com
3004131,0,448004,82.95,W,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,3.0,verizon.net,
3004132,0,448009,57.95,W,4436,174.0,150.0,visa,226.0,debit,184.0,87.0,4.0,gmail.com,
